Question 1,Question 2,Labels,Num_fiche_q1,Num_fiche_q2
"Comment est traité fiscalement le trajet domicile-travail si la distance séparant le domicile du lieu de travail est de 60 km (120 km aller-retour), sans justification particulière d’éloignement ?","Dans quelle hypothèse peut-on considérer qu’il est justifié de choisir un mode de transport individuel (voiture, moto) plutôt que les transports collectifs pour ses déplacements professionnels ?",1,10,10
"Comment est traité fiscalement le trajet domicile-travail si la distance séparant le domicile du lieu de travail est de 60 km (120 km aller-retour), sans justification particulière d’éloignement ?",Dans quelle situation peut-on déduire plus d’un aller-retour par jour au titre des frais de transport domicile-travail ?,1,10,10
"Quelle contrainte plafonne les frais réels déduits, hormis les péages, parkings et intérêts d'emprunt, lorsqu’on opte pour la déduction des dépenses réelles liées à l’usage d’un véhicule ?",Quelles sont les dépenses susceptibles d’être cumulées avec l’application du barème kilométrique pour le calcul des frais de transport ?,1,10,10
"Quelle contrainte plafonne les frais réels déduits, hormis les péages, parkings et intérêts d'emprunt, lorsqu’on opte pour la déduction des dépenses réelles liées à l’usage d’un véhicule ?",Quels postes de dépense sont intégralement pris en compte dans le barème kilométrique publié par l’administration fiscale ?,1,10,10
"Quelle contrainte plafonne les frais réels déduits, hormis les péages, parkings et intérêts d'emprunt, lorsqu’on opte pour la déduction des dépenses réelles liées à l’usage d’un véhicule ?","Dans quelle hypothèse peut-on considérer qu’il est justifié de choisir un mode de transport individuel (voiture, moto) plutôt que les transports collectifs pour ses déplacements professionnels ?",1,10,10
"Quelle contrainte plafonne les frais réels déduits, hormis les péages, parkings et intérêts d'emprunt, lorsqu’on opte pour la déduction des dépenses réelles liées à l’usage d’un véhicule ?",Dans quelle situation peut-on déduire plus d’un aller-retour par jour au titre des frais de transport domicile-travail ?,1,10,10
Quelles sont les dépenses susceptibles d’être cumulées avec l’application du barème kilométrique pour le calcul des frais de transport ?,Quels postes de dépense sont intégralement pris en compte dans le barème kilométrique publié par l’administration fiscale ?,1,10,10
Quelles sont les dépenses susceptibles d’être cumulées avec l’application du barème kilométrique pour le calcul des frais de transport ?,"Dans quelle hypothèse peut-on considérer qu’il est justifié de choisir un mode de transport individuel (voiture, moto) plutôt que les transports collectifs pour ses déplacements professionnels ?",1,10,10
Quelles sont les dépenses susceptibles d’être cumulées avec l’application du barème kilométrique pour le calcul des frais de transport ?,Dans quelle situation peut-on déduire plus d’un aller-retour par jour au titre des frais de transport domicile-travail ?,1,10,10
Quels postes de dépense sont intégralement pris en compte dans le barème kilométrique publié par l’administration fiscale ?,"Dans quelle hypothèse peut-on considérer qu’il est justifié de choisir un mode de transport individuel (voiture, moto) plutôt que les transports collectifs pour ses déplacements professionnels ?",1,10,10
Quels postes de dépense sont intégralement pris en compte dans le barème kilométrique publié par l’administration fiscale ?,Dans quelle situation peut-on déduire plus d’un aller-retour par jour au titre des frais de transport domicile-travail ?,1,10,10
"Dans quelle hypothèse peut-on considérer qu’il est justifié de choisir un mode de transport individuel (voiture, moto) plutôt que les transports collectifs pour ses déplacements professionnels ?",Dans quelle situation peut-on déduire plus d’un aller-retour par jour au titre des frais de transport domicile-travail ?,1,10,10
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Comment est déterminée la nouvelle valeur locative révisée depuis le 1er janvier 2017 ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Qui détermine les paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Pendant combien d'années le dispositif de lissage est-il appliqué sur la cotisation de chaque local professionnel ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Que réalise le dispositif de planchonnement dans le cadre de la révision des valeurs locatives ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Qui est responsable de la détermination des paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Comment est composée la CDVLLP et qui en assure la présidence ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Quel est l'impact de la révision des valeurs locatives sur l'assiette des impôts locaux des collectivités territoriales ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Sur quel élément repose l'établissement des tarifs au mètre carré pour l'évaluation des locaux professionnels ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Quel est l'objectif principal du dispositif de neutralisation dans la RVLLP ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Où sont publiés les paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Quels locaux sont concernés par la révision des valeurs locatives des locaux professionnels (RVLLP) ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Quels locaux sont exclus de la révision des valeurs locatives professionnelles ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Quels locaux sont exclus du champ d'application de la RVLLP ?,1,100,100
Quel est l'objectif du dispositif de lissage dans la RVLLP ?,Sur quoi se fondent les valeurs locatives des locaux professionnels pour l'évaluation départementale ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Comment est déterminée la nouvelle valeur locative révisée depuis le 1er janvier 2017 ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Qui détermine les paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Pendant combien d'années le dispositif de lissage est-il appliqué sur la cotisation de chaque local professionnel ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Que réalise le dispositif de planchonnement dans le cadre de la révision des valeurs locatives ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Qui est responsable de la détermination des paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Comment est composée la CDVLLP et qui en assure la présidence ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Quel est l'impact de la révision des valeurs locatives sur l'assiette des impôts locaux des collectivités territoriales ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Sur quel élément repose l'établissement des tarifs au mètre carré pour l'évaluation des locaux professionnels ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Quel est l'objectif principal du dispositif de neutralisation dans la RVLLP ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Où sont publiés les paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Quels locaux sont concernés par la révision des valeurs locatives des locaux professionnels (RVLLP) ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Quels locaux sont exclus de la révision des valeurs locatives professionnelles ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Quels locaux sont exclus du champ d'application de la RVLLP ?,1,100,100
Quel rôle joue le coefficient de localisation dans le calcul de la nouvelle valeur locative révisée ?,Sur quoi se fondent les valeurs locatives des locaux professionnels pour l'évaluation départementale ?,1,100,100
Comment est déterminée la nouvelle valeur locative révisée depuis le 1er janvier 2017 ?,Qui détermine les paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
Comment est déterminée la nouvelle valeur locative révisée depuis le 1er janvier 2017 ?,Pendant combien d'années le dispositif de lissage est-il appliqué sur la cotisation de chaque local professionnel ?,1,100,100
Comment est déterminée la nouvelle valeur locative révisée depuis le 1er janvier 2017 ?,Que réalise le dispositif de planchonnement dans le cadre de la révision des valeurs locatives ?,1,100,100
Comment est déterminée la nouvelle valeur locative révisée depuis le 1er janvier 2017 ?,Qui est responsable de la détermination des paramètres départementaux d'évaluation des locaux professionnels ?,1,100,100
